,income_total_count,census_tract,less_than_10000_percentage_total,10000_to_14999_percentage_total,15000_to_19999_percentage_total,20000_to_24999_percentage_total,25000_to_29999_percentage_total,30000_to_34999_percentage_total,35000_to_39999_percentage_total,40000_to_44999_percentage_total,45000_to_49999_percentage_total,50000_to_59999_percentage_total,60000_to_74999_percentage_total,75000_to_99999_percentage_total,100000_to_124999_percentage_total,125000_to_149999_percentage_total,150000_to_199999_percentage_total,200000_or_more_percentage_total
"Census Tract 37.01, Denver County, Colorado!!Estimate","1,763",08031003701,0.05615428247305729,0.008508224617129892,0.016449234259784458,0.07714123652864435,0.052750992626205334,0.032898468519568916,0.03970504821327283,0.022688598979013045,0.039137833238797506,0.05388542257515598,0.07827566647759501,0.13896766874645491,0.06466250709018719,0.10550198525241067,0.05955757231990925,0.1537152580828134
"Census Tract 37.02, Denver County, Colorado!!Estimate","2,631",08031003702,0.09540098821740783,0.019004180919802355,0.019384264538198404,0.06727480045610035,0.021284682630178638,0.024325351577347016,0.0532117065754466,0.055112124667426834,0.01976434815659445,0.13036868110984418,0.09882174078297225,0.10604332953249715,0.10908399847966553,0.031166856708475865,0.028506271379703536,0.12124667426833903
"Census Tract 37.03, Denver County, Colorado!!Estimate","1,617",08031003703,0.05380333951762523,0.10513296227581942,0.051329622758194186,0.035868893011750155,0.025974025974025976,0.04638218923933209,0.02906617192331478,0.021645021645021644,0.04081632653061224,0.11873840445269017,0.11379097093382808,0.06802721088435375,0.0655534941249227,0.013605442176870748,0.06307977736549165,0.1471861471861472
"Census Tract 38.01, Denver County, Colorado!!Estimate","2,208",08031003801,0.025362318840579712,0.05615942028985507,0.04619565217391304,0.1213768115942029,0.006340579710144928,0.03713768115942029,0.01585144927536232,0.028532608695652172,0.016304347826086956,0.049818840579710144,0.07789855072463768,0.09148550724637682,0.15307971014492755,0.051630434782608696,0.11548913043478261,0.10733695652173914
"Census Tract 38.02, Denver County, Colorado!!Estimate","1,948",08031003802,0.04568788501026694,0.0,0.008213552361396304,0.011293634496919919,0.03131416837782341,0.008213552361396304,0.018480492813141684,0.05595482546201232,0.011293634496919919,0.043634496919917866,0.005646817248459959,0.039014373716632446,0.11190965092402463,0.07648870636550308,0.18993839835728954,0.34291581108829566
"Census Tract 39.01, Denver County, Colorado!!Estimate","2,201",08031003901,0.03271240345297592,0.010449795547478418,0.017264879600181735,0.013630168105406633,0.017719218537028625,0.009995456610631531,0.027260336210813266,0.027714675147660156,0.019082235347569285,0.04134484325306679,0.10949568378009995,0.09404815992730577,0.10540663334847797,0.046342571558382555,0.10631531122217174,0.3212176283507497
"Census Tract 39.02, Denver County, Colorado!!Estimate","1,646",08031003902,0.020656136087484813,0.0036452004860267314,0.0,0.01701093560145808,0.02187120291616039,0.02490886998784933,0.01275820170109356,0.006075334143377886,0.013365735115431349,0.05285540704738761,0.08626974483596597,0.07351154313487242,0.11786148238153099,0.09842041312272175,0.13487241798298907,0.3159173754556501
"Census Tract 40.02, Denver County, Colorado!!Estimate","1,298",08031004002,0.006933744221879815,0.0,0.006933744221879815,0.028505392912172575,0.006933744221879815,0.030046224961479198,0.020801232665639446,0.025423728813559324,0.040061633281972264,0.09244992295839753,0.01848998459167951,0.10939907550077041,0.07935285053929121,0.15716486902927582,0.07087827426810478,0.3066255778120185
"Census Tract 40.03, Denver County, Colorado!!Estimate","1,958",08031004003,0.03013278855975485,0.0056179775280898875,0.05822267620020429,0.018896833503575076,0.04034729315628192,0.009193054136874362,0.007660878447395302,0.015321756894790603,0.03472931562819203,0.067926455566905,0.06741573033707865,0.1557711950970378,0.21144024514811033,0.09959141981613892,0.1118488253319714,0.0658835546475996
"Census Tract 40.04, Denver County, Colorado!!Estimate",846,08031004004,0.034278959810874705,0.022458628841607566,0.04373522458628842,0.015366430260047281,0.041371158392434985,0.04018912529550828,0.008274231678486997,0.09810874704491726,0.030732860520094562,0.05555555555555555,0.07565011820330969,0.09929078014184398,0.1524822695035461,0.026004728132387706,0.06501182033096926,0.19148936170212766
"Census Tract 40.05, Denver County, Colorado!!Estimate","1,654",08031004005,0.062273276904474005,0.03204353083434099,0.02902055622732769,0.0,0.019347037484885126,0.02599758162031439,0.034461910519951636,0.053204353083434096,0.045949214026602174,0.18016928657799275,0.1275695284159613,0.18500604594921402,0.037484885126964934,0.028415961305925032,0.05562273276904474,0.08343409915356712
"Census Tract 40.06, Denver County, Colorado!!Estimate","1,992",08031004006,0.08985943775100401,0.0391566265060241,0.01857429718875502,0.02359437751004016,0.06726907630522089,0.03765060240963856,0.0783132530120482,0.05773092369477912,0.01706827309236948,0.0677710843373494,0.0286144578313253,0.053714859437751006,0.019076305220883535,0.0607429718875502,0.06676706827309237,0.2740963855421687
"Census Tract 41.01, Denver County, Colorado!!Estimate","1,803",08031004101,0.08985024958402663,0.06988352745424292,0.058790904048807546,0.041042706600110924,0.04492512479201331,0.04270660011092623,0.05435385468663339,0.04658901830282862,0.012201885745978924,0.1064891846921797,0.07210205213533001,0.1735995562950638,0.048807542983915694,0.03105934553521908,0.06211869107043816,0.04547975596228508
"Census Tract 41.02, Denver County, Colorado!!Estimate","1,346",08031004102,0.0861812778603269,0.034918276374442794,0.05572065378900446,0.0,0.0274888558692422,0.019316493313521546,0.1025260029717682,0.02600297176820208,0.03566121842496285,0.10475482912332838,0.14635958395245172,0.1337295690936107,0.07726597325408618,0.043833580980683504,0.0549777117384844,0.0512630014858841
"Census Tract 41.03, Denver County, Colorado!!Estimate","2,201",08031004103,0.020899591094956836,0.0,0.0068150840527033164,0.0,0.04361653793730123,0.02453430258973194,0.007269422989550204,0.005452067242162653,0.0781462971376647,0.062244434348023625,0.03907314856883235,0.08450704225352113,0.0813266696955929,0.10631531122217174,0.09768287142208087,0.3421172194457065
"Census Tract 41.04, Denver County, Colorado!!Estimate","1,919",08031004104,0.0385617509119333,0.018238665971860343,0.0,0.011464304325169358,0.0297029702970297,0.030224075039082855,0.015633142261594582,0.020323084940072955,0.03282959874934862,0.0672225117248567,0.05784262636789995,0.12089630015633142,0.13705054715997916,0.0583637311099531,0.1563314226159458,0.20531526836894215
"Census Tract 41.08, Denver County, Colorado!!Estimate","2,426",08031004108,0.011953833470733718,0.0,0.00494641384995878,0.04451772464962902,0.03709810387469085,0.011953833470733718,0.005770816158285243,0.008244023083264633,0.006183017312448475,0.03544929925803792,0.020610057708161583,0.06553998351195384,0.10222588623248145,0.11541632316570487,0.21846661170651277,0.31162407254740315
"Census Tract 41.09, Denver County, Colorado!!Estimate",378,08031004109,0.06349206349206349,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.018518518518518517,0.018518518518518517,0.1164021164021164,0.13756613756613756,0.2222222222222222,0.1349206349206349,0.21693121693121692
"Census Tract 41.10, Denver County, Colorado!!Estimate","1,019",08031004110,0.004906771344455349,0.052011776251226695,0.014720314033366046,0.0,0.022571148184494603,0.0,0.0,0.03434739941118744,0.0,0.05299313052011776,0.016683022571148183,0.015701668302257114,0.24828263002944062,0.04121687929342493,0.09322865554465162,0.40333660451422965
"Census Tract 41.11, Denver County, Colorado!!Estimate","1,857",08031004111,0.011308562197092083,0.0,0.0,0.0,0.0,0.010231556273559504,0.031233171782444804,0.030694668820678513,0.015616585891222402,0.078082929456112,0.013462574044157244,0.025848142164781908,0.1206246634356489,0.10877759827679052,0.22670974690360796,0.32740980075390413
"Census Tract 41.12, Denver County, Colorado!!Estimate","2,469",08031004112,0.025921425678412314,0.014175779667881734,0.0425273390036452,0.026326447954637504,0.03240178209801539,0.02916160388821385,0.0,0.03928716079384366,0.04900769542324828,0.1012555690562981,0.06480356419603078,0.11907654921020656,0.07411907654921021,0.06642365330093156,0.10854597002835156,0.2069663831510733
"Census Tract 41.13, Denver County, Colorado!!Estimate",591,08031004113,0.00676818950930626,0.0,0.0,0.0,0.0,0.025380710659898477,0.028764805414551606,0.011844331641285956,0.0,0.0676818950930626,0.04230118443316413,0.10998307952622674,0.09137055837563451,0.18104906937394247,0.13028764805414553,0.30456852791878175
"Census Tract 42.01, Denver County, Colorado!!Estimate","1,871",08031004201,0.03153393907001603,0.00427578834847675,0.01122394441475147,0.022982362373062535,0.04115446285408872,0.028327097808658473,0.0037413148049171567,0.008017103153393906,0.016034206306787813,0.03313735970069481,0.05718866916087654,0.11063602351683592,0.08017103153393906,0.17691074291822556,0.08551576696953501,0.28915018706574025
"Census Tract 42.02, Denver County, Colorado!!Estimate","1,583",08031004202,0.012002526847757423,0.005685407454200884,0.08401768793430196,0.025900189513581806,0.0,0.022109917877447885,0.017687934301958308,0.006317119393556538,0.006317119393556538,0.024636765634870498,0.08780795957043588,0.053063802905874924,0.13771320277953253,0.10675931775110549,0.15792798483891346,0.2520530638029059
"Census Tract 43.02, Denver County, Colorado!!Estimate","1,191",08031004302,0.006717044500419815,0.030226700251889168,0.02434928631402183,0.011754827875734676,0.0,0.07808564231738035,0.01595298068849706,0.01343408900083963,0.0,0.0906801007556675,0.11754827875734676,0.1452560873215785,0.1486146095717884,0.07472712006717044,0.0873215785054576,0.15533165407220823
"Census Tract 43.03, Denver County, Colorado!!Estimate","1,432",08031004303,0.03212290502793296,0.006284916201117319,0.0,0.023044692737430168,0.006284916201117319,0.00558659217877095,0.011871508379888268,0.0,0.01047486033519553,0.03212290502793296,0.08030726256983241,0.06005586592178771,0.05935754189944134,0.04120111731843575,0.1361731843575419,0.49511173184357543
"Census Tract 43.06, Denver County, Colorado!!Estimate","1,972",08031004306,0.018762677484787018,0.019269776876267748,0.017748478701825558,0.032454361054766734,0.03144016227180527,0.017748478701825558,0.05425963488843814,0.011156186612576065,0.04614604462474645,0.030933062880324543,0.0907707910750507,0.0654158215010142,0.10547667342799188,0.09685598377281947,0.13133874239350912,0.2302231237322515
"Census Tract 43.07, Denver County, Colorado!!Estimate","1,001",08031004307,0.03296703296703297,0.03396603396603397,0.029970029970029972,0.08591408591408592,0.014985014985014986,0.00999000999000999,0.10589410589410589,0.013986013986013986,0.07092907092907093,0.12887112887112886,0.14285714285714285,0.12087912087912088,0.027972027972027972,0.04395604395604396,0.07392607392607392,0.06293706293706294
"Census Tract 43.08, Denver County, Colorado!!Estimate","1,783",08031004308,0.0532809871003926,0.07291082445316882,0.0269209197980931,0.01682557487380819,0.07964105440269209,0.04823331463825014,0.04318564217610768,0.03140773976444195,0.0538418395961862,0.07347167694896242,0.08020190689848569,0.13853056646102074,0.08300616937745373,0.07795849691531127,0.07291082445316882,0.04767246214245653
"Census Tract 43.09, Denver County, Colorado!!Estimate","1,862",08031004309,0.004833512352309345,0.0,0.022556390977443608,0.008055853920515575,0.040279269602577876,0.03490870032223416,0.06498388829215897,0.0,0.0,0.07841031149301826,0.13587540279269603,0.2556390977443609,0.10633727175080558,0.0757250268528464,0.04403866809881848,0.12835660580021482
"Census Tract 43.10, Denver County, Colorado!!Estimate","1,075",08031004310,0.01953488372093023,0.0,0.013953488372093023,0.014883720930232559,0.01953488372093023,0.008372093023255815,0.05488372093023256,0.027906976744186046,0.013023255813953489,0.06511627906976744,0.04093023255813953,0.04930232558139535,0.15441860465116278,0.17116279069767443,0.16465116279069766,0.18232558139534882
"Census Tract 44.03, Denver County, Colorado!!Estimate","1,878",08031004403,0.023429179978700747,0.028221512247071354,0.028221512247071354,0.03354632587859425,0.03514376996805112,0.05005324813631523,0.0362087326943557,0.05644302449414271,0.004259850905218318,0.08679446219382321,0.19435569755058574,0.1645367412140575,0.07614483493077742,0.11501597444089456,0.043663471778487756,0.023961661341853034
"Census Tract 44.04, Denver County, Colorado!!Estimate","2,118",08031004404,0.09301227573182247,0.07223796033994334,0.027384324834749764,0.016525023607176583,0.06373937677053824,0.04107648725212465,0.05004721435316336,0.06751652502360718,0.040132200188857416,0.12936732766761094,0.07884796978281397,0.15769593956562794,0.06421152030217187,0.03446647780925401,0.05146364494806421,0.012275731822474031
"Census Tract 44.06, Denver County, Colorado!!Estimate","1,862",08031004406,0.02201933404940924,0.006981740064446832,0.020945220193340493,0.008055853920515575,0.02201933404940924,0.017722878625134265,0.02953813104189044,0.16380236305048335,0.054242749731471536,0.027389903329752954,0.036519871106337275,0.08592910848549946,0.05209452201933405,0.05692803437164339,0.16326530612244897,0.23254564983888293
"Census Tract 44.07, Denver County, Colorado!!Estimate","2,279",08031004407,0.04168494953927161,0.003949100482667837,0.009653356735410267,0.05397103992979377,0.005704256252742431,0.09565598946906538,0.007459412022817025,0.05704256252742431,0.05704256252742431,0.014480035103115402,0.055726195699868364,0.17244405440982888,0.08029837648091268,0.04738920579201404,0.03554190434401053,0.26195699868363315
"Census Tract 45.03, Denver County, Colorado!!Estimate","1,326",08031004503,0.15912518853695323,0.03695324283559578,0.04600301659125189,0.07767722473604827,0.032428355957767725,0.05128205128205128,0.08672699849170437,0.10708898944193061,0.049773755656108594,0.12745098039215685,0.06334841628959276,0.1048265460030166,0.00980392156862745,0.0,0.04072398190045249,0.006787330316742082
"Census Tract 45.04, Denver County, Colorado!!Estimate","1,178",08031004504,0.06621392190152801,0.05857385398981324,0.0865874363327674,0.04838709677419355,0.08404074702886248,0.02631578947368421,0.05432937181663837,0.011035653650254669,0.053480475382003394,0.12903225806451613,0.14091680814940577,0.1035653650254669,0.0899830220713073,0.01867572156196944,0.007640067911714771,0.021222410865874362
"Census Tract 45.05, Denver County, Colorado!!Estimate","1,204",08031004505,0.07724252491694353,0.09219269102990033,0.04401993355481727,0.06312292358803986,0.11046511627906977,0.1212624584717608,0.11877076411960133,0.02159468438538206,0.0049833887043189366,0.08803986710963455,0.04152823920265781,0.09717607973421927,0.07059800664451828,0.02823920265780731,0.0,0.020764119601328904
"Census Tract 45.06, Denver County, Colorado!!Estimate",973,08031004506,0.16341212744090441,0.09660842754367935,0.07297019527235354,0.045220966084275435,0.09044193216855087,0.03905447070914697,0.052415210688591986,0.03905447070914697,0.04316546762589928,0.06885919835560124,0.0565262076053443,0.10380267214799589,0.03802672147995889,0.05344295991778006,0.03699897225077081,0.0
"Census Tract 46.01, Denver County, Colorado!!Estimate","1,847",08031004601,0.10178668110449378,0.004331348132106118,0.028153762858689767,0.061180292365998916,0.03735787763941527,0.02273957769355712,0.08121277747698971,0.018408229561451002,0.010828370330265295,0.07579859231185707,0.10665944775311316,0.20032485110990797,0.11911207363291824,0.06334596643205198,0.0568489442338928,0.011911207363291824
"Census Tract 46.02, Denver County, Colorado!!Estimate","2,073",08031004602,0.08972503617945007,0.07042932947419199,0.056439942112879886,0.060781476121562955,0.0742884708152436,0.07525325615050651,0.0472744814278823,0.05451037144235408,0.02604920405209841,0.05499276410998553,0.12686927158707187,0.1316931982633864,0.05161601543656536,0.023154848046309694,0.04775687409551375,0.009165460684997588
"Census Tract 46.03, Denver County, Colorado!!Estimate","1,847",08031004603,0.04981050351922036,0.010828370330265295,0.02165674066053059,0.040606388738494856,0.04493773687060097,0.035733622089875475,0.09041689225771521,0.07850568489442339,0.04223064428803465,0.06334596643205198,0.1765024363833243,0.11640498105035192,0.11694639956686519,0.035733622089875475,0.05468327016783974,0.02165674066053059
"Census Tract 47, Denver County, Colorado!!Estimate","2,148",08031004700,0.040968342644320296,0.019553072625698324,0.05772811918063315,0.0223463687150838,0.01675977653631285,0.028398510242085662,0.05726256983240224,0.023277467411545624,0.024208566108007448,0.05260707635009311,0.15921787709497207,0.1713221601489758,0.04655493482309125,0.09124767225325885,0.09543761638733705,0.0931098696461825
"Census Tract 48.01, Denver County, Colorado!!Estimate","1,181",08031004801,0.018628281117696866,0.0059271803556308214,0.04911092294665537,0.0059271803556308214,0.03810330228619814,0.03640982218458933,0.03979678238780694,0.03471634208298052,0.03217612193056731,0.08890770533446232,0.09483488569009314,0.14225232853513972,0.12447078746824725,0.06181202370872142,0.19898391193903472,0.0279424216765453
"Census Tract 50.01, Denver County, Colorado!!Estimate",935,08031005001,0.033155080213903745,0.0074866310160427805,0.0481283422459893,0.027807486631016044,0.016042780748663103,0.05026737967914439,0.051336898395721926,0.012834224598930482,0.012834224598930482,0.06524064171122995,0.14545454545454545,0.12513368983957218,0.15508021390374332,0.0481283422459893,0.09090909090909091,0.11016042780748662
"Census Tract 50.03, Denver County, Colorado!!Estimate","1,145",08031005003,0.05851528384279476,0.016593886462882096,0.05851528384279476,0.04890829694323144,0.11790393013100436,0.0034934497816593887,0.039301310043668124,0.022707423580786028,0.16593886462882096,0.03580786026200873,0.0943231441048035,0.03755458515283843,0.05851528384279476,0.026200873362445413,0.050655021834061134,0.16506550218340613
"Census Tract 50.04, Denver County, Colorado!!Estimate","2,320",08031005004,0.0935344827586207,0.04396551724137931,0.05732758620689655,0.026293103448275863,0.04482758620689655,0.02327586206896552,0.08836206896551724,0.11077586206896552,0.06422413793103449,0.06853448275862069,0.03620689655172414,0.056896551724137934,0.12413793103448276,0.10086206896551723,0.04396551724137931,0.016810344827586206
"Census Tract 51.02, Denver County, Colorado!!Estimate","1,546",08031005102,0.012289780077619664,0.015523932729624839,0.009702457956015523,0.03040103492884864,0.03428201811125485,0.005821474773609315,0.03557567917205692,0.021345407503234153,0.040103492884864166,0.016170763260025874,0.10866752910737387,0.13971539456662355,0.12483829236739974,0.23609314359637776,0.07761966364812418,0.09184993531694696
"Census Tract 51.04, Denver County, Colorado!!Estimate","1,604",08031005104,0.06546134663341646,0.07107231920199501,0.034912718204488775,0.057356608478802994,0.04239401496259352,0.03678304239401496,0.10473815461346633,0.015586034912718205,0.02680798004987531,0.12094763092269327,0.09476309226932668,0.08728179551122195,0.07107231920199501,0.05860349127182045,0.08603491271820449,0.026184538653366583
"Census Tract 52, Denver County, Colorado!!Estimate","1,328",08031005200,0.006024096385542169,0.01957831325301205,0.012801204819277108,0.03237951807228916,0.011295180722891566,0.012801204819277108,0.045180722891566265,0.058734939759036146,0.025602409638554216,0.060240963855421686,0.12424698795180723,0.11521084337349398,0.11521084337349398,0.09939759036144578,0.14683734939759036,0.1144578313253012
"Census Tract 53, Denver County, Colorado!!Estimate",728,08031005300,0.023351648351648352,0.09340659340659341,0.042582417582417584,0.034340659340659344,0.07417582417582418,0.04945054945054945,0.016483516483516484,0.07280219780219781,0.020604395604395604,0.059065934065934064,0.08379120879120878,0.14423076923076922,0.07554945054945054,0.04532967032967033,0.10302197802197802,0.061813186813186816
"Census Tract 55.02, Denver County, Colorado!!Estimate",504,08031005502,0.03571428571428571,0.0,0.02976190476190476,0.037698412698412696,0.00992063492063492,0.01984126984126984,0.02976190476190476,0.06547619047619048,0.10912698412698413,0.05555555555555555,0.061507936507936505,0.22023809523809523,0.10317460317460317,0.12698412698412698,0.09523809523809523,0.0
"Census Tract 55.03, Denver County, Colorado!!Estimate","1,680",08031005503,0.05773809523809524,0.023809523809523808,0.05119047619047619,0.03333333333333333,0.03630952380952381,0.02261904761904762,0.01904761904761905,0.025,0.025595238095238095,0.030357142857142857,0.1005952380952381,0.1505952380952381,0.1773809523809524,0.06130952380952381,0.10595238095238095,0.07916666666666666
"Census Tract 67.01, Denver County, Colorado!!Estimate","2,324",08031006701,0.06196213425129088,0.009036144578313253,0.0030120481927710845,0.010757314974182444,0.026247848537005163,0.021944922547332185,0.04388984509466437,0.03614457831325301,0.027969018932874356,0.06927710843373494,0.08820998278829605,0.1949225473321859,0.12521514629948366,0.13855421686746988,0.07185886402753873,0.07099827882960413
"Census Tract 68.04, Denver County, Colorado!!Estimate","1,658",08031006804,0.010253317249698432,0.010253317249698432,0.020506634499396863,0.010253317249698432,0.0048250904704463205,0.04825090470446321,0.033775633293124246,0.03437876960193004,0.0024125452352231603,0.033775633293124246,0.1411338962605549,0.19963811821471653,0.1158021712907117,0.08986731001206273,0.17370325693606756,0.07117008443908324
"Census Tract 68.10, Denver County, Colorado!!Estimate","2,577",08031006810,0.06480403570042685,0.013193636010865347,0.04695382227396197,0.01823826154443151,0.046565774155995346,0.058983313930927435,0.07993791230112533,0.0710128055878929,0.03841676367869616,0.08420644159875824,0.11757857974388825,0.11680248350795498,0.09235545207605743,0.03958090803259604,0.07062475746992627,0.04074505238649592
"Census Tract 68.12, Denver County, Colorado!!Estimate","2,158",08031006812,0.04077849860982391,0.041241890639481,0.037998146431881374,0.04633920296570899,0.03521779425393883,0.023169601482854494,0.061631139944392954,0.007877664504170528,0.007877664504170528,0.1380908248378128,0.10194624652455977,0.16404077849860982,0.10333642261353104,0.033364226135310475,0.060240963855421686,0.0968489341983318
"Census Tract 68.13, Denver County, Colorado!!Estimate","2,187",08031006813,0.04343850022862369,0.04526748971193416,0.009602194787379973,0.053040695016003656,0.06767261088248742,0.02606310013717421,0.08550525834476452,0.06767261088248742,0.03063557384545039,0.15775034293552812,0.17832647462277093,0.05898491083676269,0.11019661636945588,0.031092821216278006,0.012345679012345678,0.02240512117055327
