"GEO_ID","NAME","B25024_001E","B25024_001EA","B25024_001M","B25024_001MA","B25024_002E","B25024_002EA","B25024_002M","B25024_002MA","B25024_003E","B25024_003M","B25024_003MA","B25024_003EA","B25024_004E","B25024_004M","B25024_004MA","B25024_004EA","B25024_005E","B25024_005EA","B25024_005M","B25024_005MA","B25024_006E","B25024_006EA","B25024_006M","B25024_006MA","B25024_007E","B25024_007M","B25024_007MA","B25024_007EA","B25024_008E","B25024_008M","B25024_008MA","B25024_008EA","B25024_009E","B25024_009M","B25024_009MA","B25024_009EA","B25024_010E","B25024_010EA","B25024_010M","B25024_010MA","B25024_011E","B25024_011EA","B25024_011M","B25024_011MA",
"Geography","Geographic Area Name","Estimate!!Total:","Annotation of Estimate!!Total:","Margin of Error!!Total:","Annotation of Margin of Error!!Total:","Estimate!!Total:!!1, detached","Annotation of Estimate!!Total:!!1, detached","Margin of Error!!Total:!!1, detached","Annotation of Margin of Error!!Total:!!1, detached","Estimate!!Total:!!1, attached","Margin of Error!!Total:!!1, attached","Annotation of Margin of Error!!Total:!!1, attached","Annotation of Estimate!!Total:!!1, attached","Estimate!!Total:!!2","Margin of Error!!Total:!!2","Annotation of Margin of Error!!Total:!!2","Annotation of Estimate!!Total:!!2","Estimate!!Total:!!3 or 4","Annotation of Estimate!!Total:!!3 or 4","Margin of Error!!Total:!!3 or 4","Annotation of Margin of Error!!Total:!!3 or 4","Estimate!!Total:!!5 to 9","Annotation of Estimate!!Total:!!5 to 9","Margin of Error!!Total:!!5 to 9","Annotation of Margin of Error!!Total:!!5 to 9","Estimate!!Total:!!10 to 19","Margin of Error!!Total:!!10 to 19","Annotation of Margin of Error!!Total:!!10 to 19","Annotation of Estimate!!Total:!!10 to 19","Estimate!!Total:!!20 to 49","Margin of Error!!Total:!!20 to 49","Annotation of Margin of Error!!Total:!!20 to 49","Annotation of Estimate!!Total:!!20 to 49","Estimate!!Total:!!50 or more","Margin of Error!!Total:!!50 or more","Annotation of Margin of Error!!Total:!!50 or more","Annotation of Estimate!!Total:!!50 or more","Estimate!!Total:!!Mobile home","Annotation of Estimate!!Total:!!Mobile home","Margin of Error!!Total:!!Mobile home","Annotation of Margin of Error!!Total:!!Mobile home","Estimate!!Total:!!Boat, RV, van, etc.","Annotation of Estimate!!Total:!!Boat, RV, van, etc.","Margin of Error!!Total:!!Boat, RV, van, etc.","Annotation of Margin of Error!!Total:!!Boat, RV, van, etc.",
"1400000US08001988700","Census Tract 9887, Adams County, Colorado","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1400000US08005004951","Census Tract 49.51, Arapahoe County, Colorado","1067","null","158","null","12","null","18","null","52","49","null","null","0","13","null","null","0","null","13","null","116","null","45","null","44","32","null","null","355","121","null","null","488","120","null","null","0","null","13","null","0","null","13","null",
"1400000US08005004952","Census Tract 49.52, Arapahoe County, Colorado","1906","null","172","null","0","null","13","null","47","28","null","null","28","24","null","null","57","null","43","null","176","null","79","null","378","136","null","null","329","158","null","null","891","160","null","null","0","null","13","null","0","null","13","null",
"1400000US08005005551","Census Tract 55.51, Arapahoe County, Colorado","1043","null","106","null","580","null","126","null","149","62","null","null","80","58","null","null","79","null","63","null","39","null","36","null","91","63","null","null","0","13","null","null","0","13","null","null","25","null","34","null","0","null","13","null",
"1400000US08005005552","Census Tract 55.52, Arapahoe County, Colorado","1313","null","170","null","560","null","152","null","0","13","null","null","0","13","null","null","47","null","43","null","49","null","71","null","57","86","null","null","84","72","null","null","107","80","null","null","287","null","128","null","122","null","70","null",
"1400000US08005005553","Census Tract 55.53, Arapahoe County, Colorado","1496","null","124","null","969","null","115","null","134","96","null","null","29","45","null","null","0","null","13","null","166","null","74","null","137","76","null","null","45","43","null","null","16","20","null","null","0","null","13","null","0","null","13","null",
"1400000US08005005611","Census Tract 56.11, Arapahoe County, Colorado","2086","null","196","null","1956","null","191","null","10","15","null","null","0","18","null","null","0","null","18","null","0","null","18","null","31","28","null","null","89","41","null","null","0","18","null","null","0","null","18","null","0","null","18","null",
"1400000US08005005612","Census Tract 56.12, Arapahoe County, Colorado","1420","null","101","null","883","null","112","null","52","45","null","null","0","13","null","null","50","null","45","null","196","null","80","null","178","88","null","null","18","28","null","null","0","13","null","null","43","null","60","null","0","null","13","null",
"1400000US08005005614","Census Tract 56.14, Arapahoe County, Colorado","1311","null","187","null","1240","null","190","null","60","34","null","null","11","18","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1400000US08005005619","Census Tract 56.19, Arapahoe County, Colorado","1763","null","174","null","1541","null","164","null","87","45","null","null","0","18","null","null","8","null","13","null","50","null","37","null","40","35","null","null","0","18","null","null","37","45","null","null","0","null","18","null","0","null","18","null",
"1400000US08005005620","Census Tract 56.20, Arapahoe County, Colorado","1774","null","242","null","10","null","16","null","467","231","null","null","56","49","null","null","58","null","43","null","201","null","73","null","294","90","null","null","374","129","null","null","307","74","null","null","7","null","12","null","0","null","13","null",
"1400000US08005005621","Census Tract 56.21, Arapahoe County, Colorado","1187","null","93","null","905","null","93","null","167","55","null","null","0","13","null","null","24","null","36","null","12","null","18","null","0","13","null","null","9","13","null","null","70","43","null","null","0","null","13","null","0","null","13","null",
"1400000US08005005622","Census Tract 56.22, Arapahoe County, Colorado","1230","null","146","null","892","null","133","null","38","19","null","null","0","13","null","null","11","null","14","null","92","null","50","null","118","61","null","null","79","52","null","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1400000US08005005623","Census Tract 56.23, Arapahoe County, Colorado","1716","null","149","null","1093","null","162","null","239","57","null","null","0","13","null","null","59","null","63","null","76","null","49","null","136","66","null","null","36","55","null","null","23","27","null","null","54","null","24","null","0","null","13","null",
"1400000US08005005624","Census Tract 56.24, Arapahoe County, Colorado","798","null","70","null","743","null","77","null","55","37","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1400000US08005005625","Census Tract 56.25, Arapahoe County, Colorado","1782","null","200","null","1114","null","93","null","165","76","null","null","0","13","null","null","0","null","13","null","10","null","15","null","30","28","null","null","230","107","null","null","233","177","null","null","0","null","13","null","0","null","13","null",
"1400000US08005005626","Census Tract 56.26, Arapahoe County, Colorado","1638","null","142","null","785","null","119","null","201","66","null","null","0","13","null","null","55","null","38","null","218","null","64","null","180","110","null","null","37","36","null","null","162","70","null","null","0","null","13","null","0","null","13","null",
"1400000US08005005627","Census Tract 56.27, Arapahoe County, Colorado","1794","null","107","null","1266","null","106","null","462","63","null","null","0","13","null","null","66","null","44","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1400000US08005005628","Census Tract 56.28, Arapahoe County, Colorado","2272","null","238","null","1806","null","236","null","183","84","null","null","0","18","null","null","13","null","21","null","80","null","94","null","68","69","null","null","63","48","null","null","59","38","null","null","0","null","18","null","0","null","18","null",
"1400000US08005005629","Census Tract 56.29, Arapahoe County, Colorado","908","null","116","null","906","null","117","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","2","5","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1400000US08005005630","Census Tract 56.30, Arapahoe County, Colorado","2184","null","172","null","1310","null","176","null","754","174","null","null","0","18","null","null","17","null","30","null","94","null","76","null","0","18","null","null","0","18","null","null","9","15","null","null","0","null","18","null","0","null","18","null",
