,income_total_count,census_tract,less_than_10000_percentage_total,10000_to_14999_percentage_total,15000_to_19999_percentage_total,20000_to_24999_percentage_total,25000_to_29999_percentage_total,30000_to_34999_percentage_total,35000_to_39999_percentage_total,40000_to_44999_percentage_total,45000_to_49999_percentage_total,50000_to_59999_percentage_total,60000_to_74999_percentage_total,75000_to_99999_percentage_total,100000_to_124999_percentage_total,125000_to_149999_percentage_total,150000_to_199999_percentage_total,200000_or_more_percentage_total,race_total_count,white_alone_percentage_total,black_or_african_american_alone_percentage_total,american_indian_and_alaska_native_alone_percentage_total,asian_alone_percentage_total,native_hawaiian_and_other_pacific_islander_alone_percentage_total,some_other_race_alone_percentage_total,home_own_rent_total,owner_occupied_percentage_total,renter_occupied_percentage_total,less_than_10000_standardized,10000_to_14999_standardized,15000_to_19999_standardized,20000_to_24999_standardized,25000_to_29999_standardized,30000_to_34999_standardized,35000_to_39999_standardized,40000_to_44999_standardized,45000_to_49999_standardized,50000_to_59999_standardized,60000_to_74999_standardized,75000_to_99999_standardized,100000_to_124999_standardized,125000_to_149999_standardized,150000_to_199999_standardized,200000_or_more_standardized,white_alone_standardized,black_or_african_american_alone_standardized,american_indian_and_alaska_native_alone_standardized,asian_alone_standardized,native_hawaiian_and_other_pacific_islander_alone_standardized,some_other_race_alone_standardized,owner_occupied_standardized,renter_occupied_standardized
386,"1,178",8031004504,0.066213922,0.058573854,0.086587436,0.048387097,0.084040747,0.026315789,0.054329372,0.011035654,0.053480475,0.129032258,0.140916808,0.103565365,0.089983022,0.018675722,0.007640068,0.021222411,"2,606",0.452801228,0.021872602,0.064850345,0.033384497,0.00076746,0.426323868,"1,037",0.517839923,0.482160077,0.208626405,0.211685644,0.519524618,0.14516129,0.39503211,0.147666738,0.311159129,0.067371761,0.281278392,0.444328824,0.510066974,0.236720834,0.089983022,0.062946366,0.019672252,0.031833616,0.312956876,0.047206915,0.324251727,0.112445692,0.025390723,0.838637092,0.528485717,0.471514283
387,"1,204",8031004505,0.077242525,0.092192691,0.044019934,0.063122924,0.110465116,0.121262458,0.118770764,0.021594684,0.004983389,0.088039867,0.041528239,0.09717608,0.070598007,0.028239203,0,0.02076412,"3,336",0.37470024,0.055155875,0.036570743,0.040467626,0.004796163,0.488309353,"1,168",0.40239726,0.59760274,0.243375257,0.333183969,0.264119601,0.189368771,0.519239411,0.680444403,0.680232558,0.131833778,0.026209931,0.303169542,0.150316939,0.222116754,0.070598007,0.095180001,0,0.031146179,0.21489608,0.119041107,0.182853717,0.136303091,0.158676797,0.96057098,0.409727566,0.590272434
388,973,8031004506,0.163412127,0.096608428,0.072970195,0.045220966,0.090441932,0.039054471,0.052415211,0.039054471,0.043165468,0.068859198,0.056526208,0.103802672,0.038026721,0.05344296,0.036998972,0,"2,802",0.401855817,0.100999286,0.04496788,0.094218415,0.000356888,0.357601713,981,0.391437309,0.608562691,0.514877894,0.349142421,0.437821172,0.135662898,0.425120773,0.219147759,0.300196207,0.238424342,0.227027027,0.237119981,0.204604064,0.237263251,0.038026721,0.180129058,0.095267885,0,0.248991648,0.217983429,0.2248394,0.317346546,0.011807321,0.703451257,0.398452847,0.601547153
389,"1,847",8031004601,0.101786681,0.004331348,0.028153763,0.061180292,0.037357878,0.022739578,0.081212777,0.01840823,0.01082837,0.075798592,0.106659448,0.200324851,0.119112074,0.063345966,0.056848944,0.011911207,"4,389",0.565276828,0.021645022,0.050125313,0.040783778,0.000455685,0.321713374,"1,823",0.769061986,0.230938014,0.320708829,0.015653473,0.168922577,0.183540877,0.175600072,0.127599412,0.465127726,0.112380733,0.056951375,0.26101612,0.38606794,0.457885374,0.119112074,0.213507061,0.146379166,0.017866811,0.4541772,0.046715736,0.250626566,0.137367954,0.015075923,0.632854009,0.786922824,0.213077176
390,"2,073",8031004602,0.089725036,0.070429329,0.056439942,0.060781476,0.074288471,0.075253256,0.047274481,0.054510371,0.026049204,0.054992764,0.126869272,0.131693198,0.051616015,0.023154848,0.047756874,0.009165461,"5,334",0.442069741,0.034495688,0.054368204,0.069178853,0.000937383,0.398950131,"2,150",0.499069767,0.500930233,0.282705074,0.254531279,0.338639653,0.182344428,0.349191701,0.422271308,0.270753848,0.33278135,0.137004733,0.189370244,0.459220063,0.301013025,0.051616015,0.078043226,0.122968183,0.013748191,0.299482806,0.074450906,0.27184102,0.233008269,0.031012479,0.784789225,0.509176487,0.490823513
391,"1,847",8031004603,0.049810504,0.01082837,0.021656741,0.040606389,0.044937737,0.035733622,0.090416892,0.078505685,0.042230644,0.063345966,0.176502436,0.116404981,0.1169464,0.035733622,0.05468327,0.021656741,"4,228",0.605487228,0.015373699,0.036896878,0.055581835,0.000473037,0.286187323,"1,861",0.708221386,0.291778614,0.156942618,0.039133681,0.129940444,0.121819166,0.211229072,0.200513361,0.517842201,0.479270771,0.222110362,0.218134901,0.638873849,0.266068528,0.1169464,0.12043988,0.140802816,0.032485111,0.504663933,0.033180548,0.18448439,0.187210784,0.015650006,0.562969428,0.724334895,0.275665105
392,"2,148",8031004700,0.040968343,0.019553073,0.057728119,0.022346369,0.016759777,0.02839851,0.05726257,0.023277467,0.024208566,0.052607076,0.159217877,0.17132216,0.046554935,0.091247672,0.095437616,0.09310987,"4,652",0.602751505,0.024935512,0.034393809,0.060404127,0.001074807,0.276440241,"2,129",0.638327853,0.361672147,0.129082794,0.070664716,0.346368715,0.067039106,0.078779046,0.159353584,0.327958354,0.142107031,0.127323972,0.181155013,0.576310107,0.391593509,0.046554935,0.307549531,0.245740336,0.139664804,0.501229057,0.053817492,0.171969046,0.203453232,0.03555902,0.543795591,0.652434035,0.347565965
393,"1,181",8031004801,0.018628281,0.00592718,0.049110923,0.00592718,0.038103302,0.036409822,0.039796782,0.034716342,0.032176122,0.088907705,0.094834886,0.142252329,0.124470787,0.061812024,0.198983912,0.027942422,"2,466",0.693430657,0.01540957,0.02514193,0.057177616,0.001216545,0.207623682,"1,043",0.883029722,0.116970278,0.05869387,0.021420803,0.294665538,0.017781541,0.179103928,0.204307747,0.227927026,0.211940423,0.169229009,0.306157985,0.343267378,0.32514818,0.124470787,0.208336919,0.512359541,0.041913633,0.615082544,0.033257967,0.125709651,0.192585693,0.040248312,0.408424051,0.904163689,0.095836311
394,935,8031005001,0.03315508,0.007486631,0.048128342,0.027807487,0.016042781,0.05026738,0.051336898,0.012834225,0.012834225,0.065240642,0.145454545,0.12513369,0.155080214,0.048128342,0.090909091,0.110160428,"2,517",0.762415574,0.142630115,0.008740564,0.034962257,0.000794597,0.050456893,"1,026",0.714424951,0.285575049,0.104464816,0.027056651,0.288770053,0.08342246,0.07540882,0.282067159,0.294020418,0.078351889,0.067501084,0.224659307,0.526491913,0.286019862,0.155080214,0.162216183,0.23407993,0.165240642,0.701697528,0.307833874,0.043702821,0.117759902,0.026288528,0.099255578,0.730716625,0.269283375
395,"1,145",8031005003,0.058515284,0.016593886,0.058515284,0.048908297,0.11790393,0.00349345,0.03930131,0.022707424,0.165938865,0.03580786,0.094323144,0.037554585,0.058515284,0.026200873,0.050655022,0.165065502,"2,475",0.687676768,0.191515152,0.018585859,0.033939394,0.001616162,0.066666667,,,,0.184369585,0.059970231,0.351091703,0.146724891,0.55420543,0.019602921,0.225089321,0.13862696,0.872748731,0.123306099,0.341415061,0.085839052,0.058515284,0.088309829,0.130430563,0.247598253,0.607858167,0.413340835,0.092929293,0.114314695,0.053469272,0.13114241,,
396,"2,320",8031005004,0.093534483,0.043965517,0.057327586,0.026293103,0.044827586,0.023275862,0.088362069,0.110775862,0.064224138,0.068534483,0.036206897,0.056896552,0.124137931,0.100862069,0.043965517,0.016810345,"4,155",0.63032491,0.236823105,0.013237064,0.053670277,0.001203369,0.064741276,,,,0.294707854,0.158891181,0.343965517,0.07887931,0.210711311,0.130608684,0.506073668,0.676277558,0.33778425,0.236001808,0.131055638,0.130049261,0.124137931,0.339954777,0.113205897,0.025215517,0.535849234,0.511127497,0.066185319,0.180772271,0.039812409,0.127354904,,
397,"1,546",8031005102,0.01228978,0.015523933,0.009702458,0.030401035,0.034282018,0.005821475,0.035575679,0.021345408,0.040103493,0.016170763,0.108667529,0.139715395,0.124838292,0.236093144,0.077619664,0.091849935,"3,105",0.874396135,0.032850242,0.00547504,0.029307568,0,0.057971014,"1,545",0.766990291,0.233009709,0.038722561,0.056103423,0.058214748,0.091203105,0.161142046,0.032666251,0.203751617,0.130311963,0.210922695,0.055684806,0.393336455,0.319349473,0.124838292,0.795750005,0.19986126,0.137774903,0.842296299,0.070899593,0.027375201,0.098713777,0,0.114036878,0.784791631,0.215208369
398,"1,604",8031005104,0.065461347,0.071072319,0.034912718,0.057356608,0.042394015,0.036783042,0.104738155,0.015586035,0.02680798,0.120947631,0.094763092,0.087281796,0.071072319,0.058603491,0.086034913,0.026184539,"3,049",0.720236143,0.123975074,0.022630371,0.063299442,0.001311906,0.068547065,"1,503",0.229540918,0.770459082,0.206255195,0.256855041,0.209476309,0.172069825,0.199272351,0.206402011,0.599863976,0.095151466,0.140995484,0.416489019,0.343007512,0.199501247,0.071072319,0.197522587,0.22152951,0.039276808,0.648738549,0.267571313,0.113151853,0.213205235,0.04340323,0.134841409,0.231906827,0.768093173
399,"1,328",8031005200,0.006024096,0.019578313,0.012801205,0.032379518,0.011295181,0.012801205,0.045180723,0.05873494,0.02560241,0.060240964,0.124246988,0.115210843,0.115210843,0.09939759,0.146837349,0.114457831,"2,946",0.870332654,0.0532926,0.00407332,0.035302105,0.001357773,0.035641548,"1,361",0.847171198,0.152828802,0.018980685,0.070755936,0.076807229,0.097138554,0.053092806,0.071831862,0.258762322,0.358571993,0.134654836,0.207442674,0.449728361,0.263339071,0.115210843,0.335018764,0.378088441,0.171686747,0.837194338,0.115019661,0.020366599,0.118904578,0.044920723,0.070111777,0.867275315,0.132724685
400,728,8031005300,0.023351648,0.093406593,0.042582418,0.034340659,0.074175824,0.049450549,0.016483516,0.072802198,0.020604396,0.059065934,0.083791209,0.144230769,0.075549451,0.04532967,0.103021978,0.061813187,"1,662",0.848977136,0.054753309,0.012033694,0.054151625,0.000601685,0.029482551,606,0.485148515,0.514851485,0.073576225,0.337571007,0.255494505,0.103021978,0.348662207,0.27748365,0.094405594,0.44445145,0.108367983,0.203396402,0.303293332,0.32967033,0.075549451,0.152783282,0.265269151,0.09271978,0.810381116,0.118172262,0.060168472,0.182393547,0.019906205,0.057996192,0.494855419,0.505144581
401,504,8031005502,0.035714286,0,0.029761905,0.037698413,0.009920635,0.01984127,0.029761905,0.06547619,0.109126984,0.055555556,0.061507937,0.220238095,0.103174603,0.126984127,0.095238095,0,"1,538",0.71716515,0.059817945,0.008452536,0.104681404,0.000650195,0.10923277,582,0.556701031,0.443298969,0.112528345,0,0.178571429,0.113095238,0.046631777,0.111336032,0.170454545,0.399726776,0.573948949,0.191308244,0.222636089,0.503401361,0.103174603,0.427998959,0.245226593,0,0.64488272,0.129103099,0.042262679,0.352587994,0.021511126,0.21487573,0.568462908,0.431537092
402,"1,680",8031005503,0.057738095,0.023809524,0.051190476,0.033333333,0.036309524,0.022619048,0.019047619,0.025,0.025595238,0.030357143,0.100595238,0.150595238,0.177380952,0.061309524,0.105952381,0.079166667,"4,252",0.787629351,0.032455315,0.019990593,0.054797742,0.001175917,0.103951082,"1,777",0.793472144,0.206527856,0.181920824,0.086047512,0.307142857,0.1,0.170672303,0.126923077,0.109090909,0.152622951,0.134617117,0.10453629,0.364117733,0.344217687,0.177380952,0.206643247,0.272814585,0.11875,0.733355041,0.070047236,0.099952963,0.184569801,0.038904177,0.204485931,0.812034037,0.187965963
403,"2,324",8031006701,0.061962134,0.009036145,0.003012048,0.010757315,0.026247849,0.021944923,0.043889845,0.036144578,0.027969019,0.069277108,0.088209983,0.194922547,0.125215146,0.138554217,0.071858864,0.070998279,"3,827",0.840606219,0.043376013,0.006009929,0.078651685,0.001567808,0.029788346,"1,323",0.068027211,0.931972789,0.195229899,0.032656586,0.018072289,0.032271945,0.123377568,0.123140335,0.251369113,0.220659688,0.147101921,0.238559075,0.319287668,0.445537251,0.125215146,0.466995852,0.185027896,0.106497418,0.799870894,0.093617017,0.030049647,0.264914673,0.051869525,0.058597732,0.06575448,0.93424552
404,"1,658",8031006804,0.010253317,0.010253317,0.020506634,0.010253317,0.00482509,0.048250905,0.033775633,0.03437877,0.002412545,0.033775633,0.141133896,0.199638118,0.115802171,0.08986731,0.173703257,0.071170084,"3,487",0.844852309,0.053054201,0.006022369,0.063378262,0.000286779,0.03240608,"1,225",0.568163265,0.431836735,0.032306087,0.037055442,0.123039807,0.030759952,0.022680256,0.27075204,0.193442263,0.20987957,0.012688684,0.116308028,0.510852753,0.456315699,0.115802171,0.302897032,0.447264908,0.106755127,0.805202131,0.114505133,0.030111844,0.213470715,0.009487844,0.063747171,0.580254335,0.419745665
405,"2,577",8031006810,0.064804036,0.013193636,0.046953822,0.018238262,0.046565774,0.058983314,0.079937912,0.071012806,0.038416764,0.084206442,0.11757858,0.116802484,0.092355452,0.039580908,0.070624757,0.040745052,"5,215",0.684947267,0.186001918,0.008628955,0.05810163,0.000575264,0.061744966,"2,500",0.5884,0.4116,0.204184144,0.047681741,0.281722934,0.054714785,0.218881634,0.330975195,0.457826225,0.433527357,0.202051411,0.289968956,0.425591178,0.266977105,0.092355452,0.133407126,0.181850221,0.061117579,0.604431105,0.401441804,0.043144775,0.195697958,0.019032088,0.121460756,0.601072264,0.398927736
406,"2,158",8031006812,0.040778499,0.041241891,0.037998146,0.046339203,0.035217794,0.023169601,0.06163114,0.007877665,0.007877665,0.138090825,0.101946247,0.164040778,0.103336423,0.033364226,0.060240964,0.096848934,"3,542",0.867588933,0.042631282,0.004799548,0.04743083,0.001976285,0.035573123,"1,716",0.820512821,0.179487179,0.128484635,0.149048007,0.227988879,0.139017609,0.165540646,0.13001242,0.352978347,0.048092496,0.041432257,0.475522437,0.369007886,0.374950351,0.103336423,0.112453851,0.155113206,0.145273401,0.83374942,0.092009689,0.023997741,0.159756561,0.065383621,0.069977175,0.839851315,0.160148685
407,"2,187",8031006813,0.0434385,0.04526749,0.009602195,0.053040695,0.067672611,0.0260631,0.085505258,0.067672611,0.030635574,0.157750343,0.178326475,0.058984911,0.110196616,0.031092821,0.012345679,0.022405121,"4,031",0.58967998,0.277598611,0.016373108,0.046886629,0.001240387,0.068221285,"2,296",0.242160279,0.757839721,0.136865751,0.163596503,0.057613169,0.159122085,0.318093963,0.146248813,0.489711934,0.413135743,0.161126559,0.543220939,0.645476196,0.134822653,0.110196616,0.104798099,0.031788632,0.033607682,0.484816921,0.599131927,0.081865542,0.157923582,0.041037103,0.134200556,0.244888612,0.755111388
408,"1,828",8031006814,0.055798687,0,0.019693654,0.037746171,0.046498906,0.121444201,0.006017505,0.07166302,0.015317287,0.155908096,0.047045952,0.124726477,0.077133479,0.056892779,0.079321663,0.084792123,"4,620",0.630952381,0.145887446,0.013852814,0.037878788,0.004978355,0.166450216,"2,098",0.505243089,0.494756911,0.175810149,0,0.118161926,0.113238512,0.218567321,0.681464223,0.034463895,0.437496861,0.080560648,0.536877073,0.170289028,0.28508909,0.077133479,0.191756645,0.204243702,0.127188184,0.536637065,0.314864063,0.069264069,0.127583365,0.164704454,0.327430238,0.515527104,0.484472896
409,973,8031006815,0,0.010277492,0,0,0.012332991,0.064748201,0.044193217,0,0,0.097636177,0.147995889,0.073997945,0.165467626,0.12024666,0.069886948,0.193216855,"1,830",0.881967213,0.045355191,0.004918033,0.038251366,0.00273224,0.026775956,,,,0,0.037142811,0,0,0.057971014,0.363323916,0.253106606,0,0,0.336214899,0.535690641,0.169138159,0.165467626,0.405290381,0.17995045,0.289825283,0.851802272,0.097888613,0.024590164,0.128838283,0.090393749,0.052671952,,
410,"2,563",8031006816,0.020678892,0.049161139,0.050331643,0.098322279,0.022239563,0.049941475,0.044088958,0.080764729,0.055013656,0.064377682,0.113928989,0.056964495,0.099102614,0.030433086,0.056574327,0.108076473,"4,937",0.785092161,0.110998582,0.011950577,0.037674701,0.000607656,0.053676322,,,,0.065154921,0.177668135,0.301989856,0.294966836,0.10453669,0.280238397,0.252509488,0.493062049,0.289342093,0.221687664,0.412381005,0.130204559,0.099102614,0.102574468,0.145672059,0.162114709,0.730169437,0.239564579,0.059752886,0.12689596,0.020103775,0.105588633,,
411,789,8031006817,0.015209125,0.069708492,0.016476553,0,0.007604563,0,0,0.010139417,0,0.059569075,0.049429658,0.21166033,0.089987326,0.11026616,0.195183777,0.164765526,"1,868",0.831905782,0.077087794,0.005888651,0.04496788,0.000535332,0.039614561,,,,0.047920816,0.251926175,0.098859316,0,0.035745119,0,0,0.06190031,0,0.205128991,0.178917166,0.483795039,0.089987326,0.371651187,0.502574653,0.247148289,0.788946937,0.166376044,0.029443255,0.151460851,0.017710981,0.077927235,,
412,"2,201",8031006818,0.071785552,0.030440709,0.06406179,0.027260336,0.043162199,0.015447524,0.024988642,0.080417992,0.013175829,0.14084507,0.129486597,0.068150841,0.091322126,0.094502499,0.041799182,0.063153112,"3,767",0.736395009,0.113087337,0.00822936,0.059729228,0.002920096,0.07963897,,,,0.226181462,0.110012584,0.384370741,0.081781009,0.202883187,0.086681247,0.143116765,0.490945248,0.069297739,0.485006815,0.468693817,0.15577335,0.091322126,0.318519898,0.107627846,0.094729668,0.669027042,0.244072671,0.041146801,0.201180034,0.096608769,0.156660697,,
413,"1,475",8031006902,0.08,0.031186441,0.01220339,0.059661017,0.036610169,0.056271186,0.04,0.076610169,0.030508475,0.169491525,0.035254237,0.122033898,0.145084746,0.012881356,0.054237288,0.037966102,"3,174",0.664461248,0.162255829,0.018588532,0.039382483,0.002205419,0.11310649,,,,0.252063492,0.112707656,0.073220339,0.178983051,0.172085483,0.315756536,0.229090909,0.467698805,0.160458085,0.583652269,0.127607362,0.278934625,0.145084746,0.043416505,0.139654467,0.056949153,0.578709594,0.350191404,0.092942659,0.132648111,0.072964331,0.222495866,,
414,972,8031006903,0.0781893,0,0,0.083333333,0.049382716,0.013374486,0.161522634,0.025720165,0.030864198,0.049382716,0.068930041,0.058641975,0.12962963,0.105967078,0.100823045,0.044238683,"2,221",0.728950923,0.126069338,0.00765421,0.041422783,0.000450248,0.095452499,,,,0.246358351,0,0,0.25,0.232122622,0.075048733,0.925084175,0.157019497,0.162328996,0.170051772,0.249501376,0.134038801,0.12962963,0.357161168,0.259607165,0.066358025,0.659680514,0.272091295,0.038271049,0.139520251,0.014896043,0.187768061,,
415,"1,923",8031007006,0.027041082,0.046281851,0.035361414,0.062922517,0.113364535,0.049921997,0.067602704,0.05824233,0.057202288,0.092563703,0.196047842,0.111804472,0.043681747,0.022360894,0.015600624,0,"3,737",0.383997859,0.237623762,0.015788065,0.15707787,0.013379716,0.192132727,"2,261",0.007518797,0.992481203,0.085200868,0.167262402,0.212168487,0.188767551,0.532868078,0.2801291,0.387179124,0.355564649,0.300853115,0.318747589,0.709621023,0.255553079,0.043681747,0.075367211,0.040169723,0,0.226569837,0.51285553,0.078940326,0.529069813,0.442656036,0.377951233,0.003508278,0.996491722
416,"1,862",8031007013,0.070891515,0.014500537,0.015037594,0.019334049,0.01396348,0.039742213,0.01396348,0.010741139,0.029538131,0.092910849,0.174543502,0.206766917,0.11546724,0.042427497,0.055316864,0.084854995,"3,296",0.788834951,0.10467233,0.008495146,0.056432039,0,0.041565534,"1,785",0.743417367,0.256582633,0.223364534,0.052404875,0.090225564,0.058002148,0.065635102,0.22300691,0.079972659,0.06557377,0.155354603,0.319943003,0.631783227,0.472610097,0.11546724,0.143001532,0.142434243,0.127282492,0.734868749,0.225910838,0.042475728,0.19007444,0,0.081765064,0.760541697,0.239458303
417,"1,754",8031007037,0.129988597,0.027366021,0.095210946,0.035917902,0.007981756,0.050741163,0.05359179,0.112884835,0.010262258,0.149942987,0.06613455,0.081527936,0.063854048,0.051881414,0.034207526,0.028506271,"3,650",0.383287671,0.331232877,0.016438356,0.050684932,0.002739726,0.215616438,"1,538",0.255526658,0.744473342,0.409567248,0.098900675,0.571265678,0.107753706,0.037518109,0.284725717,0.306934798,0.689152663,0.053973928,0.516335933,0.239382726,0.186349568,0.063854048,0.17486588,0.088080247,0.042759407,0.225678151,0.714888994,0.082191781,0.170717029,0.090641403,0.42414689,0.258638871,0.741361129
418,"2,375",8031007088,0.042526316,0.015157895,0.054315789,0.107789474,0.027789474,0.009684211,0.033684211,0.057684211,0.077473684,0.090526316,0.127157895,0.133052632,0.140210526,0.016421053,0.046736842,0.019789474,"4,217",0.631491582,0.197533792,0.011145364,0.050272706,0.001185677,0.10837088,"2,310",0.202164502,0.797835498,0.133991646,0.054780563,0.325894737,0.323368421,0.130623951,0.054341359,0.19291866,0.352157377,0.407469701,0.311731749,0.460264772,0.304120301,0.140210526,0.055347023,0.120341724,0.029684211,0.537314066,0.426330668,0.05572682,0.169328569,0.039227072,0.213180275,0.203744166,0.796255834
419,973,8031007090,0.077081192,0.006166495,0.027749229,0.014388489,0.21274409,0.054470709,0.061664954,0.065775951,0.190133607,0.030832477,0.067831449,0.109969168,0.05344296,0,0,0.027749229,"1,400",0.467142857,0.457142857,0.01,0.035714286,0.000714286,0.029285714,,,,0.242866931,0.022285686,0.166495375,0.043165468,1,0.305653453,0.353172008,0.401556787,1,0.106173126,0.245524877,0.251358097,0.05344296,0,0,0.041623844,0.33096371,0.986636352,0.05,0.120292887,0.023631509,0.057608987,,
